ID,title,paymentMethod,couponDiscount,purchaseValue,giftwrapping,throughAffiliate,shippingFees,dvd,blueray,vinyl,videogame,videogameDownload,tvEquiment,prodOthers,prodSecondHand,returnCustomer
7181,Mr,Current Account,0,2,0,0,0,0,0,0,0,1,0,0,0,0
7182,Others,Invoice,0,1,0,0,1,0,0,0,0,0,0,0,1,1
7183,Mrs,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,0
7184,Mr,Current Account,0,4,0,1,0,0,3,0,0,0,0,0,0,1
7185,Others,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0
7186,Mr,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
7188,Mr,Cash,0,1,0,1,0,1,0,0,0,0,0,0,0,0
7189,Others,Invoice,0,2,0,1,1,0,0,0,0,0,0,0,0,0
7190,Company,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0
7191,Mr,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7192,Mr,Current Account,0,3,0,0,1,0,0,0,0,0,0,0,0,1
7193,Mr,Credit Card,1,4,0,1,0,2,0,0,0,0,0,0,0,0
7194,Others,Invoice,0,4,0,1,0,1,1,0,0,0,0,0,0,0
7196,Mr,Cash,0,5,0,0,0,0,0,0,0,0,1,0,0,0
7197,Mr,Current Account,0,4,0,1,0,2,0,0,0,0,0,0,0,0
7198,Mr,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
7199,Mr,Invoice,1,1,0,1,0,1,2,0,0,0,0,0,0,0
7201,Others,Credit Card,0,4,0,1,0,3,0,0,0,0,0,0,0,0
7202,Mrs,Credit Card,0,5,0,1,0,0,0,0,0,0,0,0,0,0
7203,Mrs,Credit Card,0,2,0,1,1,0,0,0,0,0,0,0,0,1
7204,Mr,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
7205,Mrs,Invoice,1,1,0,1,0,1,1,0,0,0,0,0,0,0
7206,Company,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
7207,Others,Invoice,0,3,0,0,1,0,0,0,0,0,0,0,0,0
7208,Company,Cash,0,2,0,0,0,0,2,0,0,0,0,0,0,0
7209,Mr,Current Account,0,2,0,0,0,0,0,0,0,1,0,0,0,0
7211,Mr,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0
7212,Others,Invoice,1,3,0,0,0,0,0,0,0,0,0,0,0,1
7213,Mrs,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7214,Others,Cash,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7215,Company,Current Account,1,4,0,0,0,0,3,0,0,0,0,0,0,0
7216,Mrs,Cash,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7217,Mrs,Credit Card,0,5,0,0,0,0,0,0,0,0,0,1,0,0
7218,Company,Invoice,0,3,0,1,0,1,0,0,0,0,0,0,0,0
7219,Mrs,Credit Card,0,3,0,1,0,0,0,0,0,0,0,0,0,0
7220,Mr,Credit Card,1,2,0,1,0,3,0,0,0,0,0,0,0,0
7221,Mrs,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
7222,Mrs,Current Account,0,5,0,1,0,1,0,0,0,0,0,0,0,0
7223,Company,Invoice,0,5,0,0,0,2,0,0,0,0,0,0,0,0
7224,Others,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0
7225,Mr,Cash,0,5,0,1,0,4,0,0,0,0,0,0,0,0
7226,Mr,Credit Card,0,4,0,0,0,0,0,0,0,0,0,0,0,0
7227,Mr,Invoice,0,4,0,0,0,3,0,0,0,0,0,0,0,0
7228,Mr,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0
7229,Mrs,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,0
7230,Others,Invoice,0,3,0,0,1,0,1,0,0,0,0,0,0,1
7231,Mr,Cash,0,4,0,1,0,0,0,1,0,0,0,0,0,1
7232,Company,Cash,0,5,0,1,0,2,0,0,0,0,0,0,0,0
7233,Mr,Current Account,0,5,0,1,0,1,0,0,0,0,0,1,0,1
7234,Mr,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7235,Others,Invoice,0,4,0,1,0,0,0,0,0,0,0,1,0,0
7236,Company,Current Account,1,5,0,0,0,2,0,0,0,0,0,0,0,0
7237,Mrs,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
7238,Mr,Invoice,0,1,0,1,1,0,0,0,0,0,0,0,0,0
7239,Mr,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,0
7240,Mr,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,0
7241,Mrs,Cash,0,4,0,1,0,0,0,2,0,0,0,0,0,1
7242,Mrs,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
7243,Mr,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7244,Company,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,0
7246,Others,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0
7247,Others,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7248,Others,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,1
7249,Others,Current Account,0,4,0,1,0,1,0,0,0,0,0,0,0,0
7250,Mrs,Current Account,1,3,0,0,0,2,0,0,0,0,0,0,0,0
7251,Others,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,1,1
7255,Mr,Invoice,1,3,0,0,0,0,3,0,0,0,0,0,0,0
7256,Mr,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,1
7257,Mr,Current Account,1,3,0,0,0,1,0,0,0,0,0,0,0,0
7258,Mr,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
7259,Mr,Credit Card,0,5,0,0,0,1,0,0,0,0,0,0,0,0
7261,Mr,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0
7262,Mr,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7263,Mrs,Invoice,0,4,0,0,0,1,1,0,0,0,0,0,0,0
7264,Mr,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0
7265,Mrs,Cash,0,4,0,1,0,0,0,1,0,0,0,0,0,0
7266,Others,Invoice,0,2,0,1,0,0,0,0,0,0,0,0,0,0
7267,Mrs,Invoice,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7268,Mr,Cash,0,2,0,1,0,0,0,2,0,0,0,0,0,0
7269,Mr,Invoice,0,4,0,0,0,0,0,2,0,0,0,0,1,0
7270,Others,Cash,0,4,0,1,0,2,0,0,0,0,0,0,0,0
7273,Mr,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,1
7274,Mr,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
7275,Company,Current Account,0,2,0,1,1,1,0,0,0,0,0,0,0,0
7276,Mr,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
7277,Mr,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0
7279,Company,Invoice,0,4,0,0,0,0,1,2,0,0,0,0,0,0
7280,Mr,Credit Card,0,2,0,0,1,0,0,0,1,0,0,0,0,0
7282,Mr,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,0
7283,Mr,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0
7284,Others,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,1
7285,Mrs,Invoice,0,3,0,1,1,1,0,1,0,0,0,0,0,1
7288,Mr,Invoice,0,2,0,0,1,0,2,0,0,0,0,0,1,0
7289,Mrs,Current Account,0,2,0,0,1,0,0,1,0,0,0,0,1,0
7290,Mrs,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,1,0
7291,Company,Invoice,1,1,0,1,1,0,0,0,0,0,0,0,0,0
7292,Company,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
7294,Mr,Invoice,0,2,0,0,1,2,0,0,0,0,0,0,0,1
7295,Mrs,Current Account,0,2,0,0,1,1,0,0,0,0,0,0,0,0
7296,Mr,Current Account,0,3,0,1,0,1,0,0,0,0,0,0,0,0
7297,Mr,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
7299,Mr,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,1,0
7300,Mrs,Invoice,1,1,0,0,0,0,2,0,0,0,0,0,0,0
7301,Mr,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,0
7302,Mrs,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0
7304,Mr,Credit Card,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7305,Mr,Invoice,1,1,0,1,0,0,3,0,0,0,0,0,0,0
7306,Mr,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,1
7307,Mrs,Credit Card,0,4,0,0,0,1,0,0,0,0,0,0,0,0
7308,Mrs,Invoice,0,4,0,0,0,3,0,0,0,0,0,0,0,0
7309,Others,Current Account,0,3,0,1,0,2,0,0,0,0,0,0,0,0
7310,Mr,Cash,0,4,0,1,0,1,2,0,0,0,0,0,0,1
7311,Mrs,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7312,Mrs,Invoice,0,2,0,0,1,0,0,1,0,0,0,0,1,0
7313,Mr,Invoice,0,2,0,0,0,0,0,0,0,0,0,0,0,0
7314,Mr,Invoice,1,4,0,0,0,1,0,0,0,0,0,0,0,0
7315,Mr,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
7316,Mr,Invoice,0,2,0,0,0,0,0,0,0,0,0,0,0,0
7317,Mr,Invoice,0,4,1,1,0,0,0,0,0,0,0,0,0,0
7318,Mrs,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,0
7320,Mr,Invoice,0,4,0,1,0,2,0,0,0,0,0,0,0,0
7321,Company,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7322,Company,Credit Card,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7323,Company,Invoice,1,3,0,0,0,0,0,0,0,0,0,0,0,1
7324,Mrs,Credit Card,0,1,0,0,0,0,0,0,0,1,0,0,0,1
7325,Mr,Invoice,0,3,0,1,0,0,0,0,0,0,0,1,0,0
7326,Mr,Credit Card,1,3,0,1,0,1,0,0,1,0,0,0,0,0
7327,Mrs,Current Account,0,3,0,0,0,1,0,0,0,0,0,0,0,0
7328,Company,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,0
7329,Mr,Cash,0,4,0,1,0,0,0,1,0,0,0,0,0,1
7330,Mr,Invoice,0,5,0,1,0,2,4,0,0,0,0,0,0,1
7331,Mr,Current Account,0,5,0,1,0,0,0,2,0,0,0,0,0,0
7332,Company,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
7333,Mrs,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7334,Mrs,Current Account,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7335,Mr,Current Account,0,3,0,1,0,1,0,0,0,0,0,0,0,0
7336,Mr,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0
7337,Mrs,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,0
7339,Mrs,Cash,0,3,0,1,0,2,0,0,0,0,0,0,0,0
7340,Mr,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7341,Mr,Credit Card,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7342,Mrs,Current Account,0,5,0,0,0,4,0,0,0,0,0,0,0,0
7344,Mrs,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,0
7346,Mr,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7347,Mr,Cash,0,2,0,1,0,0,1,0,0,0,0,0,0,0
7348,Mr,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0
7349,Mr,Credit Card,0,2,0,0,0,0,0,0,0,1,0,0,0,0
7351,Mrs,Current Account,0,1,0,1,0,0,0,0,0,1,0,0,0,0
7352,Company,Invoice,0,5,0,0,0,0,0,0,0,0,0,0,0,0
7353,Company,Cash,0,4,0,0,0,1,0,0,0,0,0,0,0,0
7354,Mrs,Current Account,0,3,0,1,0,2,0,0,0,0,0,0,0,0
7355,Others,Cash,0,5,0,1,0,0,0,0,1,0,0,0,0,1
7356,Mr,Cash,0,1,0,1,0,1,0,0,0,0,0,0,0,1
7357,Mr,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0
7358,Mr,Current Account,0,3,0,1,0,3,0,0,0,0,0,0,0,0
7359,Mr,Current Account,0,4,0,1,0,2,0,0,0,0,0,0,0,0
7360,Others,Cash,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7362,Others,Cash,0,5,0,1,0,4,0,0,0,0,0,0,0,0
7363,Mr,Current Account,0,2,0,0,0,0,0,0,0,1,0,0,0,0
7364,Others,Current Account,0,3,0,1,0,1,0,0,0,0,0,0,0,0
7365,Mr,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0
7366,Mrs,Cash,0,4,0,1,0,0,0,0,0,0,0,0,0,0
7367,Mrs,Current Account,0,3,0,1,0,0,0,0,0,0,0,0,0,0
7369,Mr,Invoice,0,1,0,0,1,1,0,0,0,0,0,0,0,0
7370,Mrs,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0
7371,Mrs,Invoice,0,1,0,1,1,0,0,0,0,0,0,0,0,0
7373,Mrs,Cash,0,5,0,1,0,4,0,0,0,0,0,0,0,0
7375,Mrs,Credit Card,0,5,0,0,0,0,0,0,0,0,0,1,0,1
7376,Mr,Cash,0,1,0,1,0,0,1,0,0,0,0,0,0,0
7378,Mrs,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7379,Mr,Cash,0,4,0,1,0,0,0,0,0,0,0,0,0,0
7380,Company,Invoice,0,4,0,1,0,0,0,0,0,0,0,0,0,1
7381,Mrs,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,1
7382,Mr,Cash,0,4,0,1,0,0,3,0,0,0,0,0,0,0
7383,Mrs,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
7384,Others,Credit Card,0,5,0,0,0,0,0,0,0,0,0,0,0,0
7385,Mr,Credit Card,0,3,0,0,0,2,1,0,1,0,0,0,0,0
7386,Mrs,Current Account,0,2,0,1,1,0,0,0,0,0,0,0,0,1
7387,Mrs,Current Account,0,2,0,0,0,0,0,0,0,1,0,0,0,0
7388,Mrs,Cash,0,3,0,0,0,1,0,0,0,0,0,0,0,0
7389,Mr,Invoice,0,5,0,0,0,0,0,0,0,0,0,0,0,1
7390,Others,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0
7391,Others,Invoice,0,5,0,1,0,1,0,0,0,0,0,0,0,1
7392,Mrs,Credit Card,0,3,0,0,0,0,0,0,0,1,0,0,0,0
7393,Mrs,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,1,0
7394,Mr,Credit Card,1,1,0,1,1,0,0,0,0,0,0,0,0,1
7395,Company,Credit Card,0,3,0,1,0,0,0,0,0,0,0,1,0,0
7396,Mr,Current Account,0,5,0,1,0,4,3,0,0,0,0,0,0,0
7397,Mrs,Current Account,0,4,0,0,0,2,0,0,0,0,0,0,0,0
7398,Mrs,Invoice,0,4,0,0,0,3,0,0,0,0,0,0,0,0
7399,Mr,Invoice,0,2,0,1,1,0,1,0,0,0,0,0,0,0
7400,Others,Current Account,0,3,0,0,0,1,0,0,0,0,0,0,0,0
7402,Mr,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7403,Mr,Invoice,0,5,0,0,0,0,0,4,0,0,0,0,0,0
7404,Others,Invoice,0,4,0,1,0,2,0,0,0,0,0,0,0,0
7405,Mrs,Current Account,0,2,0,1,0,0,0,0,0,0,0,0,0,0
7408,Company,Credit Card,1,4,0,0,0,1,0,0,0,0,0,0,0,0
7409,Mr,Cash,0,5,0,1,0,2,0,0,0,0,0,1,0,0
7410,Company,Credit Card,0,2,0,0,1,1,0,0,0,0,0,0,0,0
7411,Company,Credit Card,0,4,0,0,0,0,0,0,0,0,0,0,0,1
7413,Mrs,Invoice,0,5,0,1,0,0,0,0,0,0,0,0,0,0
7415,Company,Cash,0,5,0,0,0,3,0,0,0,0,0,0,0,0
7416,Mr,Cash,0,1,0,1,0,1,0,0,0,0,0,0,0,0
7417,Others,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7418,Mr,Invoice,0,4,0,1,0,0,0,0,0,0,0,0,0,0
7419,Mr,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0
7420,Mr,Invoice,0,4,0,1,0,2,0,0,0,0,0,0,0,0
7421,Mr,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
7424,Mr,Current Account,0,3,0,0,0,0,0,0,0,0,0,1,0,0
7425,Company,Cash,0,4,0,0,0,0,0,1,0,0,0,0,0,0
7426,Mrs,Current Account,0,3,0,1,0,1,0,0,0,0,0,0,0,1
7427,Mr,Invoice,0,4,0,0,0,0,0,0,0,0,0,1,0,0
7428,Mr,Credit Card,0,2,0,0,0,0,0,0,0,1,0,0,0,0
7429,Mr,Current Account,0,3,0,1,0,0,0,0,0,0,0,0,0,0
7430,Mr,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,0
7431,Mr,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,0
7432,Mr,Invoice,0,5,0,1,0,1,0,0,0,0,0,0,0,0
7434,Company,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7435,Others,Invoice,0,1,0,0,1,0,0,0,0,0,0,1,0,0
7436,Mr,Invoice,0,4,0,0,0,0,0,0,0,1,0,0,0,0
7437,Others,Invoice,1,1,0,1,0,0,1,0,0,0,0,0,0,0
7438,Mrs,Current Account,1,4,0,0,0,1,0,0,0,0,0,0,0,0
7439,Mrs,Invoice,1,3,0,0,0,1,0,0,0,0,0,0,0,0
7440,Mrs,Current Account,0,5,0,1,0,0,0,3,0,0,0,0,0,1
7441,Mrs,Credit Card,0,4,0,0,1,0,0,0,0,0,0,0,0,0
7442,Mr,Invoice,0,5,0,1,0,3,0,0,0,0,0,0,0,1
7443,Mr,Invoice,0,3,0,0,0,2,0,0,0,0,0,0,0,0
7445,Mr,Current Account,0,3,0,0,0,1,0,0,0,0,0,0,0,0
7446,Mr,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
7447,Mr,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7448,Mr,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7449,Others,Cash,0,3,0,1,0,0,0,0,1,0,0,0,0,0
7450,Others,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7451,Mr,Current Account,0,5,0,1,0,0,0,2,0,0,0,0,0,0
7452,Mrs,Current Account,0,4,0,1,0,0,0,0,0,0,0,0,0,0
7453,Others,Current Account,0,4,0,0,0,0,0,0,0,0,0,0,0,1
7454,Mr,Current Account,0,4,0,0,0,0,0,0,0,0,0,0,0,0
7456,Mr,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
7457,Mrs,Credit Card,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7458,Mr,Invoice,0,4,0,1,0,2,0,0,0,0,0,0,0,0
7459,Company,Invoice,0,4,0,0,0,4,0,0,0,0,0,0,0,0
7460,Mr,Invoice,1,1,0,1,0,0,3,0,0,0,0,0,0,0
7461,Mr,Invoice,0,3,0,0,1,0,0,0,0,0,0,0,0,0
7462,Others,Cash,0,4,0,1,0,0,0,2,0,0,0,0,0,0
7463,Mr,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0
7464,Others,Current Account,0,5,0,1,0,4,0,0,0,0,0,0,0,1
7466,Company,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7467,Mr,Invoice,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7468,Mr,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0
7469,Company,Credit Card,0,2,0,0,1,0,0,0,0,0,0,0,0,0
7470,Mr,Cash,0,4,0,1,0,0,2,0,0,0,0,0,0,0
7471,Mr,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7473,Mrs,Current Account,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7474,Mrs,Invoice,0,2,0,1,1,2,0,0,0,0,0,0,0,1
7476,Mrs,Invoice,0,5,0,0,0,1,0,0,0,0,0,0,0,0
7477,Mrs,Current Account,1,3,0,0,0,1,1,0,0,0,0,0,0,0
7478,Mrs,Cash,0,5,0,0,0,0,0,0,0,0,0,0,0,0
7479,Mr,Invoice,0,3,0,1,0,1,1,0,0,0,0,0,0,1
7480,Mrs,Current Account,1,1,0,1,0,2,0,0,0,0,0,0,0,0
7483,Mr,Invoice,0,3,0,0,1,0,3,0,0,0,0,0,1,0
7484,Mrs,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0
7486,Mrs,Invoice,1,1,0,1,1,0,1,0,0,0,0,0,0,1
7489,Mr,Invoice,0,4,0,0,0,0,1,0,0,0,0,0,0,1
7490,Mr,Invoice,0,3,0,0,0,0,1,0,0,0,0,0,0,0
7491,Mr,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0
7492,Mrs,Current Account,0,3,0,1,1,1,0,0,0,0,0,0,0,0
7493,Mrs,Credit Card,0,4,0,1,0,0,0,1,0,0,0,0,0,0
7494,Mrs,Current Account,0,5,0,1,0,3,0,0,0,0,0,0,0,0
7495,Mr,Invoice,1,4,0,0,0,5,1,0,0,0,0,0,0,0
7496,Mr,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,0
7497,Company,Credit Card,0,4,0,0,0,2,0,0,0,0,0,0,0,0
7498,Company,Invoice,0,4,0,1,0,0,0,0,0,0,0,0,0,0
7499,Mr,Invoice,0,2,0,1,1,0,0,0,0,0,0,0,0,1
7500,Mr,Current Account,0,3,0,1,0,0,0,0,0,0,0,0,0,0
7501,Others,Invoice,0,2,0,1,1,0,0,0,0,0,0,0,0,0
7502,Company,Credit Card,0,2,0,0,0,0,0,0,0,1,0,0,0,0
7503,Mr,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,0
7504,Mrs,Invoice,0,4,0,1,1,0,0,0,0,0,0,0,0,0
7505,Mrs,Invoice,0,3,0,0,1,1,0,0,0,0,0,0,0,1
7506,Mrs,Cash,0,4,0,1,0,0,0,0,0,0,0,0,0,0
7507,Mrs,Invoice,0,3,0,1,0,2,0,0,0,0,0,0,0,0
7508,Others,Invoice,0,3,0,0,1,2,0,0,0,0,0,0,0,0
7509,Others,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,1
7510,Mr,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
7511,Mr,Cash,0,4,0,0,0,0,0,0,0,0,0,0,0,0
7513,Others,Current Account,0,2,0,0,1,0,0,1,0,0,0,0,0,0
7514,Mr,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,1,0
7515,Mrs,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,1,0
7516,Mrs,Current Account,0,2,0,0,0,0,0,0,0,1,0,0,0,0
7519,Mr,Credit Card,0,3,0,1,0,0,0,0,0,0,0,0,0,0
7520,Mr,Invoice,0,2,0,0,0,0,0,0,0,0,0,0,0,0
7521,Mrs,Invoice,0,5,0,1,0,1,0,2,0,0,0,0,0,0
7522,Mrs,Current Account,1,1,0,1,1,0,1,0,0,0,0,0,0,0
7523,Mrs,Current Account,1,1,0,1,0,0,1,0,0,0,0,1,0,1
7524,Mrs,Credit Card,1,1,0,0,0,0,0,0,0,1,0,0,0,0
7525,Mr,Cash,0,1,0,1,0,0,1,0,0,0,0,0,0,0
7526,Mrs,Credit Card,0,3,0,1,0,0,0,0,0,0,0,1,0,0
7527,Others,Invoice,0,3,0,0,1,1,0,0,0,0,0,0,0,0
7529,Mr,Cash,0,4,0,1,0,2,0,0,0,0,0,0,0,0
7530,Company,Current Account,0,5,0,0,0,0,0,0,0,0,0,0,0,0
7531,Mrs,Current Account,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7532,Mr,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0
7533,Others,Invoice,0,4,0,0,0,0,0,0,0,1,0,0,0,0
7534,Others,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
7535,Mr,Invoice,0,4,0,1,0,0,0,0,0,0,0,0,0,0
7536,Mrs,Credit Card,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7537,Mr,Invoice,1,3,0,1,0,5,1,0,0,0,0,0,0,0
7538,Mr,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
7539,Mr,Current Account,0,2,0,0,0,0,0,0,0,0,0,0,0,0
7540,Others,Cash,0,3,0,1,0,0,0,0,1,0,0,0,0,0
7543,Mrs,Cash,0,4,0,1,0,0,0,0,0,0,0,0,0,0
7544,Mr,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7545,Mrs,Cash,0,4,0,1,0,0,0,0,0,0,0,0,0,1
7546,Others,Current Account,0,4,0,0,0,0,0,0,0,0,0,0,0,0
7547,Mr,Cash,0,4,0,1,0,0,1,0,0,0,0,0,0,1
7548,Company,Current Account,0,2,0,0,0,0,0,0,0,0,0,0,0,0
7549,Mr,Invoice,0,5,0,0,0,4,0,0,0,0,0,0,0,0
7550,Mr,Cash,0,5,0,1,0,0,0,0,0,0,0,0,0,0
7551,Mr,Current Account,1,4,0,0,0,1,1,0,0,0,0,0,0,0
7552,Mr,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0
7553,Mrs,Cash,0,3,0,0,0,1,0,0,0,0,0,0,0,0
7554,Others,Invoice,0,4,0,0,0,0,3,0,0,0,0,0,0,0
7556,Mr,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
7557,Mr,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
7558,Mr,Invoice,0,2,0,0,0,0,0,0,0,0,0,0,0,0
7559,Mr,Invoice,0,4,0,1,0,0,0,0,0,0,0,0,0,0
7560,Company,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,1
7561,Others,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,0
7564,Mr,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0
7565,Mr,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7566,Mrs,Credit Card,0,4,0,1,0,0,0,0,0,0,0,0,0,0
7568,Mr,Invoice,0,3,1,0,0,0,0,0,0,0,0,0,0,0
7569,Mr,Invoice,0,5,0,1,0,1,2,0,0,0,0,0,0,1
7570,Company,Current Account,1,1,0,1,0,1,2,0,0,0,0,0,0,0
7571,Mr,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0
7572,Mr,Invoice,0,3,0,0,1,1,0,0,0,0,0,0,0,1
7573,Others,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,0
7574,Others,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
7575,Mrs,Credit Card,1,1,0,0,0,0,0,0,0,1,0,0,0,0
7576,Mr,Cash,0,4,0,1,0,0,2,0,0,0,0,0,0,1
7577,Others,Cash,0,3,0,0,0,1,0,1,0,0,0,0,0,1
7578,Mrs,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0
7579,Mr,Credit Card,0,4,0,0,0,1,0,0,0,0,0,0,0,0
7580,Mr,Current Account,0,4,0,0,0,0,0,0,0,0,0,0,0,0
7581,Mr,Invoice,0,3,0,0,0,0,2,0,0,0,0,0,0,0
7582,Mr,Invoice,0,4,0,0,0,0,1,0,0,0,0,0,0,0
7583,Mrs,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,1
7584,Mrs,Invoice,1,1,0,1,1,0,1,0,0,0,0,0,0,0
